anio,semana,estado,enfermedad,casos_semana,acumulado_hombres,acumulado_mujeres,acumulado_anio_anterior
2025,06,Michoacán,Parkinson,14,35,22,44
2025,06,Michoacán,Alzheimer,1,3,2,7
2025,06,Morelos,Depresión,45,71,202,282
2025,06,Morelos,Parkinson,3,13,11,40
2025,06,Morelos,Alzheimer,,,2,6
2025,06,Nayarit,Depresión,79,108,218,277
2025,06,Nayarit,Parkinson,1,1,2,1
2025,06,Nayarit,Alzheimer,,2,2,3
2025,06,Nuevo León,Depresión,128,116,358,473
2025,06,Nuevo León,Parkinson,6,13,9,27
2025,06,Nuevo León,Alzheimer,2,5,9,8
2025,06,Oaxaca,Depresión,50,61,141,184
2025,06,Oaxaca,Parkinson,4,10,7,16
2025,06,Oaxaca,Alzheimer,4,2,7,8
2025,06,Puebla,Depresión,67,87,237,319
2025,06,Puebla,Parkinson,,4,6,6
2025,06,Puebla,Alzheimer,1,3,3,2
2025,06,Querétaro,Depresión,38,34,113,138
2025,06,Querétaro,Parkinson,1,2,2,7
2025,06,Querétaro,Alzheimer,,,,3
2025,06,Quintana Roo,Depresión,26,34,96,191
2025,06,Quintana Roo,Parkinson,8,12,9,5
2025,06,Quintana Roo,Alzheimer,1,,2,2
2025,06,San Luis Potosí,Depresión,83,64,210,353
2025,06,San Luis Potosí,Parkinson,2,4,5,20
2025,06,San Luis Potosí,Alzheimer,,,,10
2025,06,Sinaloa,Depresión,68,114,284,570
2025,06,Sinaloa,Parkinson,12,19,24,50
2025,06,Sinaloa,Alzheimer,5,6,9,16
2025,06,Sonora,Depresión,81,68,175,289
2025,06,Sonora,Parkinson,2,4,2,19
2025,06,Sonora,Alzheimer,,2,3,10
2025,06,Tabasco,Depresión,111,93,232,486
2025,06,Tabasco,Parkinson,1,5,4,13
2025,06,Tabasco,Alzheimer,1,4,2,3
2025,06,Tamaulipas,Depresión,50,53,181,379
2025,06,Tamaulipas,Parkinson,7,12,19,37
2025,06,Tamaulipas,Alzheimer,1,2,5,13
2025,06,Tlaxcala,Depresión,41,35,117,98
2025,06,Tlaxcala,Parkinson,,1,,
2025,06,Tlaxcala,Alzheimer,,,,
2025,06,Veracruz,Depresión,156,131,438,599
2025,06,Veracruz,Parkinson,11,35,36,82
2025,06,Veracruz,Alzheimer,3,9,6,13
2025,06,Yucatán,Depresión,91,93,294,332
2025,06,Yucatán,Parkinson,1,6,8,10
2025,06,Yucatán,Alzheimer,2,,2,6
2025,06,Zacatecas,Depresión,29,43,142,189
2025,06,Zacatecas,Parkinson,1,,2,3
2025,06,Zacatecas,Alzheimer,,,,1
2025,07,Aguascalientes,Depresión,27,48,144,185
2025,07,Aguascalientes,Parkinson,,3,,6
2025,07,Aguascalientes,Alzheimer,,4,,4
2025,07,Baja California,Depresión,81,211,369,583
2025,07,Baja California,Parkinson,,8,4,24
2025,07,Baja California,Alzheimer,2,3,4,9
2025,07,Baja California Sur,Depresión,15,17,55,112
2025,07,Baja California Sur,Parkinson,,1,1,9
2025,07,Baja California Sur,Alzheimer,,2,,2
2025,07,Campeche,Depresión,45,68,140,166
2025,07,Campeche,Parkinson,1,7,7,16
2025,07,Campeche,Alzheimer,1,4,1,3
2025,07,Coahuila,Depresión,67,78,214,300
2025,07,Coahuila,Parkinson,3,9,7,36
2025,07,Coahuila,Alzheimer,,2,7,12
2025,07,Colima,Depresión,50,112,194,389
2025,07,Colima,Parkinson,4,17,7,28
2025,07,Colima,Alzheimer,,2,3,12
2025,07,Chiapas,Depresión,62,73,273,440
2025,07,Chiapas,Parkinson,5,11,11,11
2025,07,Chiapas,Alzheimer,1,,3,4
2025,07,Chihuahua,Depresión,125,208,545,975
2025,07,Chihuahua,Parkinson,8,30,31,62
2025,07,Chihuahua,Alzheimer,4,11,17,20
2025,07,Ciudad de México,Depresión,434,634,1828,2792
2025,07,Ciudad de México,Parkinson,6,12,12,48
2025,07,Ciudad de México,Alzheimer,,3,5,10
2025,07,Durango,Depresión,29,91,313,530
2025,07,Durango,Parkinson,9,25,23,50
2025,07,Durango,Alzheimer,1,7,2,8
2025,07,Guanajuato,Depresión,131,159,501,667
2025,07,Guanajuato,Parkinson,9,13,20,18
2025,07,Guanajuato,Alzheimer,1,2,3,5
2025,07,Guerrero,Depresión,44,57,229,306
2025,07,Guerrero,Parkinson,3,11,7,16
2025,07,Guerrero,Alzheimer,,1,,2
2025,07,Hidalgo,Depresión,55,45,287,392
2025,07,Hidalgo,Parkinson,3,3,6,11
2025,07,Hidalgo,Alzheimer,2,,8,1
2025,07,Jalisco,Depresión,90,343,607,1073
2025,07,Jalisco,Parkinson,13,38,36,89
2025,07,Jalisco,Alzheimer,2,6,10,14
2025,07,México,Depresión,189,271,899,1441
2025,07,México,Parkinson,7,29,18,49
2025,07,México,Alzheimer,6,7,8,8
2025,07,Michoacán,Depresión,125,220,579,634
2025,07,Michoacán,Parkinson,13,43,27,45
2025,07,Michoacán,Alzheimer,2,4,3,8
2025,07,Morelos,Depresión,63,82,254,348
2025,07,Morelos,Parkinson,3,15,12,47
2025,07,Morelos,Alzheimer,,,2,6
2025,07,Nayarit,Depresión,118,143,301,328
2025,07,Nayarit,Parkinson,1,1,3,1
2025,07,Nayarit,Alzheimer,9,6,7,6
2025,07,Nuevo León,Depresión,138,160,480,562
2025,07,Nuevo León,Parkinson,1,15,10,32
2025,07,Nuevo León,Alzheimer,,5,9,10
2025,07,Oaxaca,Depresión,34,92,168,216
2025,07,Oaxaca,Parkinson,4,11,10,17
2025,07,Oaxaca,Alzheimer,2,4,7,12
2025,07,Puebla,Depresión,47,96,271,385
2025,07,Puebla,Parkinson,3,3,5,6
2025,07,Puebla,Alzheimer,1,3,2,2
2025,07,Querétaro,Depresión,20,38,129,163
2025,07,Querétaro,Parkinson,1,2,3,8
2025,07,Querétaro,Alzheimer,,,,3
2025,07,Quintana Roo,Depresión,24,43,113,221
2025,07,Quintana Roo,Parkinson,3,12,12,7
2025,07,Quintana Roo,Alzheimer,1,,3,2
2025,07,San Luis Potosí,Depresión,79,92,261,412
2025,07,San Luis Potosí,Parkinson,2,4,7,25
2025,07,San Luis Potosí,Alzheimer,1,,1,12
2025,07,Sinaloa,Depresión,80,139,342,712
2025,07,Sinaloa,Parkinson,7,25,26,61
2025,07,Sinaloa,Alzheimer,3,6,12,21
2025,07,Sonora,Depresión,63,85,221,363
2025,07,Sonora,Parkinson,,4,2,21
2025,07,Sonora,Alzheimer,,2,3,13
2025,07,Tabasco,Depresión,92,131,286,604
2025,07,Tabasco,Parkinson,2,6,5,15
2025,07,Tabasco,Alzheimer,,4,2,4
2025,07,Tamaulipas,Depresión,62,65,231,481
2025,07,Tamaulipas,Parkinson,7,17,21,45
2025,07,Tamaulipas,Alzheimer,3,2,8,17
2025,07,Tlaxcala,Depresión,25,40,137,117
2025,07,Tlaxcala,Parkinson,,1,,1
2025,07,Tlaxcala,Alzheimer,,,,
2025,07,Veracruz,Depresión,132,169,532,713
2025,07,Veracruz,Parkinson,13,40,44,96
2025,07,Veracruz,Alzheimer,5,10,10,17
2025,07,Yucatán,Depresión,73,113,347,385
2025,07,Yucatán,Parkinson,1,7,8,12
2025,07,Yucatán,Alzheimer,,,2,6
2025,07,Zacatecas,Depresión,30,47,168,235
2025,07,Zacatecas,Parkinson,,,2,3
2025,07,Zacatecas,Alzheimer,1,,1,1
2025,08,Aguascalientes,Depresión,36,58,170,220
2025,08,Aguascalientes,Parkinson,,3,,8
2025,08,Aguascalientes,Alzheimer,,4,,4
2025,08,Baja California,Depresión,97,235,438,696
2025,08,Baja California,Parkinson,1,9,4,27
2025,08,Baja California,Alzheimer,3,4,6,10
2025,08,Baja California Sur,Depresión,13,25,72,132
2025,08,Baja California Sur,Parkinson,1,3,1,11
2025,08,Baja California Sur,Alzheimer,1,2,1,3
2025,08,Campeche,Depresión,41,80,169,201
2025,08,Campeche,Parkinson,3,10,7,19
2025,08,Campeche,Alzheimer,1,5,1,4
2025,08,Coahuila,Depresión,50,94,248,356
2025,08,Coahuila,Parkinson,4,12,8,39
2025,08,Coahuila,Alzheimer,12,8,13,14
2025,08,Colima,Depresión,58,132,232,471
2025,08,Colima,Parkinson,6,20,10,39
2025,08,Colima,Alzheimer,1,3,3,13
2025,08,Chiapas,Depresión,89,94,349,500
2025,08,Chiapas,Parkinson,3,12,13,16
2025,08,Chiapas,Alzheimer,,,3,5
2025,08,Chihuahua,Depresión,128,245,637,1182
2025,08,Chihuahua,Parkinson,9,30,37,75
2025,08,Chihuahua,Alzheimer,2,11,18,25
2025,08,Ciudad de México,Depresión,501,755,2208,3276
2025,08,Ciudad de México,Parkinson,3,13,14,57
2025,08,Ciudad de México,Alzheimer,,3,5,11
2025,08,Durango,Depresión,57,103,359,609
2025,08,Durango,Parkinson,10,32,26,60
2025,08,Durango,Alzheimer,2,7,4,9
2025,08,Guanajuato,Depresión,108,180,588,789
2025,08,Guanajuato,Parkinson,1,14,20,22
2025,08,Guanajuato,Alzheimer,4,4,5,5
2025,08,Guerrero,Depresión,59,70,279,384
2025,08,Guerrero,Parkinson,2,13,7,20
2025,08,Guerrero,Alzheimer,2,2,1,2
2025,08,Hidalgo,Depresión,78,55,355,458
2025,08,Hidalgo,Parkinson,5,4,10,12
2025,08,Hidalgo,Alzheimer,3,2,9,1
2025,08,Jalisco,Depresión,157,385,722,1280
2025,08,Jalisco,Parkinson,17,45,46,112
2025,08,Jalisco,Alzheimer,2,6,12,17
2025,08,México,Depresión,342,458,1057,1657
2025,08,México,Parkinson,8,35,20,57
2025,08,México,Alzheimer,3,8,10,10
2025,08,Michoacán,Depresión,143,258,684,768
2025,08,Michoacán,Parkinson,18,48,40,51
2025,08,Michoacán,Alzheimer,4,6,5,12
2025,08,Morelos,Depresión,43,93,287,420
2025,08,Morelos,Parkinson,5,18,14,56
2025,08,Morelos,Alzheimer,5,3,4,7
2025,08,Nayarit,Depresión,88,174,358,376
2025,08,Nayarit,Parkinson,,1,3,1
2025,08,Nayarit,Alzheimer,1,6,8,6
2025,08,Nuevo León,Depresión,152,206,586,655
2025,08,Nuevo León,Parkinson,6,17,14,39
2025,08,Nuevo León,Alzheimer,,5,9,10
2025,08,Oaxaca,Depresión,49,120,206,282
2025,08,Oaxaca,Parkinson,5,14,13,23
2025,08,Oaxaca,Alzheimer,2,4,9,18
2025,08,Puebla,Depresión,52,109,317,462
2025,08,Puebla,Parkinson,,6,8,12
2025,08,Puebla,Alzheimer,1,5,3,3
2025,08,Querétaro,Depresión,13,42,138,220
2025,08,Querétaro,Parkinson,,2,3,9
2025,08,Querétaro,Alzheimer,,,,3
2025,08,Quintana Roo,Depresión,22,48,131,266
2025,08,Quintana Roo,Parkinson,1,12,13,10
2025,08,Quintana Roo,Alzheimer,2,,5,3
2025,08,San Luis Potosí,Depresión,64,104,313,509
2025,08,San Luis Potosí,Parkinson,3,5,9,28
2025,08,San Luis Potosí,Alzheimer,1,,2,15
2025,08,Sinaloa,Depresión,86,168,406,848
2025,08,Sinaloa,Parkinson,18,34,35,64
2025,08,Sinaloa,Alzheimer,3,9,12,27
2025,08,Sonora,Depresión,67,108,265,443
2025,08,Sonora,Parkinson,1,5,2,25
2025,08,Sonora,Alzheimer,1,2,4,13
2025,08,Tabasco,Depresión,111,167,361,688
2025,08,Tabasco,Parkinson,3,8,6,18
2025,08,Tabasco,Alzheimer,,4,2,4
2025,08,Tamaulipas,Depresión,70,85,282,563
2025,08,Tamaulipas,Parkinson,15,26,27,59
2025,08,Tamaulipas,Alzheimer,2,3,9,22
2025,08,Tlaxcala,Depresión,19,44,152,144
2025,08,Tlaxcala,Parkinson,2,1,2,1
2025,08,Tlaxcala,Alzheimer,,,,
2025,08,Veracruz,Depresión,131,203,629,844
2025,08,Veracruz,Parkinson,26,56,54,119
2025,08,Veracruz,Alzheimer,2,10,12,23
2025,08,Yucatán,Depresión,75,148,396,447
2025,08,Yucatán,Parkinson,4,10,9,13
2025,08,Yucatán,Alzheimer,1,1,2,6
2025,08,Zacatecas,Depresión,37,52,200,277
2025,08,Zacatecas,Parkinson,1,,3,3
2025,08,Zacatecas,Alzheimer,2,1,2,2
2025,09,Aguascalientes,Depresión,25,65,188,251
2025,09,Aguascalientes,Parkinson,2,4,1,10
2025,09,Aguascalientes,Alzheimer,,4,,4
2025,09,Baja California,Depresión,116,279,526,814
2025,09,Baja California,Parkinson,3,12,4,29
2025,09,Baja California,Alzheimer,4,4,10,13
2025,09,Baja California Sur,Depresión,17,31,83,148
2025,09,Baja California Sur,Parkinson,2,5,1,13
2025,09,Baja California Sur,Alzheimer,,2,1,3
2025,09,Campeche,Depresión,41,88,202,222
2025,09,Campeche,Parkinson,3,12,8,20
2025,09,Campeche,Alzheimer,2,5,3,5
2025,09,Coahuila,Depresión,50,109,284,419
2025,09,Coahuila,Parkinson,3,15,8,44
2025,09,Coahuila,Alzheimer,2,9,14,16
2025,09,Colima,Depresión,31,143,252,544
2025,09,Colima,Parkinson,3,21,12,44
2025,09,Colima,Alzheimer,1,3,4,14
2025,09,Chiapas,Depresión,73,119,400,560
2025,09,Chiapas,Parkinson,4,15,14,18
2025,09,Chiapas,Alzheimer,1,1,3,5
2025,09,Chihuahua,Depresión,142,280,747,1377
2025,09,Chihuahua,Parkinson,15,36,46,92
2025,09,Chihuahua,Alzheimer,4,12,21,28
2025,09,Ciudad de México,Depresión,426,890,2499,3830
2025,09,Ciudad de México,Parkinson,3,14,16,68
2025,09,Ciudad de México,Alzheimer,,3,5,11
2025,09,Durango,Depresión,62,113,411,694
2025,09,Durango,Parkinson,9,36,31,69
2025,09,Durango,Alzheimer,1,7,5,10
2025,09,Guanajuato,Depresión,128,203,693,971
2025,09,Guanajuato,Parkinson,3,16,21,26
2025,09,Guanajuato,Alzheimer,,4,5,7
2025,09,Guerrero,Depresión,55,77,332,448
2025,09,Guerrero,Parkinson,3,15,8,21
2025,09,Guerrero,Alzheimer,1,2,2,2
2025,09,Hidalgo,Depresión,65,63,412,532
2025,09,Hidalgo,Parkinson,2,5,11,12
2025,09,Hidalgo,Alzheimer,,2,9,1
2025,09,Jalisco,Depresión,179,438,848,1520
2025,09,Jalisco,Parkinson,13,53,51,123
2025,09,Jalisco,Alzheimer,20,15,23,21
2025,09,México,Depresión,218,521,1220,1907
2025,09,México,Parkinson,5,39,21,66
2025,09,México,Alzheimer,2,9,11,10
2025,09,Michoacán,Depresión,152,312,782,892
2025,09,Michoacán,Parkinson,8,55,41,61
2025,09,Michoacán,Alzheimer,5,8,8,17
2025,09,Morelos,Depresión,73,105,348,494
2025,09,Morelos,Parkinson,5,20,17,64
2025,09,Morelos,Alzheimer,1,3,5,8
2025,09,Nayarit,Depresión,89,204,417,436
2025,09,Nayarit,Parkinson,3,3,4,1
2025,09,Nayarit,Alzheimer,,6,8,7
2025,09,Nuevo León,Depresión,109,242,660,763
2025,09,Nuevo León,Parkinson,8,23,16,43
2025,09,Nuevo León,Alzheimer,,5,9,11
2025,09,Oaxaca,Depresión,47,129,244,325
2025,09,Oaxaca,Parkinson,6,19,14,25
2025,09,Oaxaca,Alzheimer,2,6,9,20
2025,09,Puebla,Depresión,54,124,356,542
2025,09,Puebla,Parkinson,2,8,8,15
2025,09,Puebla,Alzheimer,1,6,3,4
2025,09,Querétaro,Depresión,29,46,163,259
2025,09,Querétaro,Parkinson,,2,3,11
2025,09,Querétaro,Alzheimer,,,,4
2025,09,Quintana Roo,Depresión,13,52,142,315
2025,09,Quintana Roo,Parkinson,,12,13,11
2025,09,Quintana Roo,Alzheimer,,,5,3
2025,09,San Luis Potosí,Depresión,63,119,361,607
2025,09,San Luis Potosí,Parkinson,6,10,10,35
2025,09,San Luis Potosí,Alzheimer,,,2,16
2025,09,Sinaloa,Depresión,95,193,477,1007
2025,09,Sinaloa,Parkinson,19,46,42,74
2025,09,Sinaloa,Alzheimer,2,9,14,34
2025,09,Sonora,Depresión,62,123,312,534
2025,09,Sonora,Parkinson,4,9,2,29
2025,09,Sonora,Alzheimer,4,3,7,16
2025,09,Tabasco,Depresión,127,214,441,777
2025,09,Tabasco,Parkinson,2,9,7,19
2025,09,Tabasco,Alzheimer,2,6,2,5
2025,09,Tamaulipas,Depresión,47,96,318,649
2025,09,Tamaulipas,Parkinson,8,28,33,65
2025,09,Tamaulipas,Alzheimer,1,3,10,28
2025,09,Tlaxcala,Depresión,26,50,172,177
2025,09,Tlaxcala,Parkinson,1,2,2,1
2025,09,Tlaxcala,Alzheimer,,,,2
2025,09,Veracruz,Depresión,152,251,733,978
2025,09,Veracruz,Parkinson,16,64,62,127
2025,09,Veracruz,Alzheimer,3,10,15,28
2025,09,Yucatán,Depresión,108,179,473,544
2025,09,Yucatán,Parkinson,5,13,11,15
2025,09,Yucatán,Alzheimer,,1,2,7
2025,09,Zacatecas,Depresión,36,58,230,332
2025,09,Zacatecas,Parkinson,2,2,3,3
2025,09,Zacatecas,Alzheimer,,1,2,2
2025,10,Aguascalientes,Depresión,42,77,218,277
2025,10,Aguascalientes,Parkinson,1,4,2,12
2025,10,Aguascalientes,Alzheimer,,4,,5
2025,10,Baja California,Depresión,102,321,586,936
2025,10,Baja California,Parkinson,2,12,6,34
2025,10,Baja California,Alzheimer,4,5,13,16
2025,10,Baja California Sur,Depresión,11,36,89,165
2025,10,Baja California Sur,Parkinson,1,6,1,15
2025,10,Baja California Sur,Alzheimer,2,3,2,3
2025,10,Campeche,Depresión,21,94,217,255
2025,10,Campeche,Parkinson,1,13,8,24
2025,10,Campeche,Alzheimer,,5,3,5
2025,10,Coahuila,Depresión,67,130,330,474
2025,10,Coahuila,Parkinson,2,15,10,52
2025,10,Coahuila,Alzheimer,,9,14,18
2025,10,Colima,Depresión,67,170,292,592
2025,10,Colima,Parkinson,11,25,19,53
2025,10,Colima,Alzheimer,,3,4,14
2025,10,Chiapas,Depresión,72,144,478,637
2025,10,Chiapas,Parkinson,1,16,14,23
2025,10,Chiapas,Alzheimer,1,1,4,7
2025,10,Chihuahua,Depresión,133,324,855,1537
2025,10,Chihuahua,Parkinson,6,39,49,103
2025,10,Chihuahua,Alzheimer,3,12,24,31
2025,10,Ciudad de México,Depresión,503,1044,2848,4307
2025,10,Ciudad de México,Parkinson,7,19,18,73
2025,10,Ciudad de México,Alzheimer,2,3,7,13
2025,10,Durango,Depresión,73,134,468,774
2025,10,Durango,Parkinson,8,40,35,77
2025,10,Durango,Alzheimer,,7,5,12
2025,10,Guanajuato,Depresión,120,228,788,1116
2025,10,Guanajuato,Parkinson,4,19,22,29
2025,10,Guanajuato,Alzheimer,1,4,6,11
2025,10,Guerrero,Depresión,78,100,399,518
2025,10,Guerrero,Parkinson,4,18,9,23
2025,10,Guerrero,Alzheimer,,2,2,2
2025,10,Hidalgo,Depresión,110,78,507,587
2025,10,Hidalgo,Parkinson,1,6,11,15
2025,10,Hidalgo,Alzheimer,2,3,10,2
2025,10,Jalisco,Depresión,169,486,983,1804
2025,10,Jalisco,Parkinson,27,62,69,139
2025,10,Jalisco,Alzheimer,3,16,25,24
2025,10,México,Depresión,224,580,1387,2076
2025,10,México,Parkinson,14,49,25,71
2025,10,México,Alzheimer,3,10,13,10
2025,10,Michoacán,Depresión,132,356,871,1045
2025,10,Michoacán,Parkinson,5,57,44,74
2025,10,Michoacán,Alzheimer,2,9,9,20
2025,10,Morelos,Depresión,63,118,398,544
2025,10,Morelos,Parkinson,3,21,19,68
2025,10,Morelos,Alzheimer,1,3,6,8
2025,10,Nayarit,Depresión,67,227,461,515
2025,10,Nayarit,Parkinson,,3,4,3
2025,10,Nayarit,Alzheimer,2,6,10,7
2025,10,Nuevo León,Depresión,104,272,734,889
2025,10,Nuevo León,Parkinson,3,25,17,49
2025,10,Nuevo León,Alzheimer,5,10,9,13
2025,10,Oaxaca,Depresión,47,140,284,370
2025,10,Oaxaca,Parkinson,5,25,15,28
2025,10,Oaxaca,Alzheimer,2,7,10,24
2025,10,Puebla,Depresión,51,138,387,607
2025,10,Puebla,Parkinson,4,7,7,17
2025,10,Puebla,Alzheimer,1,6,2,4
2025,10,Querétaro,Depresión,34,54,189,285
2025,10,Querétaro,Parkinson,1,3,3,15
2025,10,Querétaro,Alzheimer,,,,4
2025,10,Quintana Roo,Depresión,29,61,164,348
2025,10,Quintana Roo,Parkinson,4,13,16,12
2025,10,Quintana Roo,Alzheimer,,,5,4
2025,10,San Luis Potosí,Depresión,71,134,417,651
2025,10,San Luis Potosí,Parkinson,2,10,12,38
2025,10,San Luis Potosí,Alzheimer,1,,3,19
2025,10,Sinaloa,Depresión,100,226,547,1160
2025,10,Sinaloa,Parkinson,12,51,49,89
2025,10,Sinaloa,Alzheimer,5,11,17,36
2025,10,Sonora,Depresión,68,141,362,635
2025,10,Sonora,Parkinson,1,10,2,30
2025,10,Sonora,Alzheimer,,3,7,18
2025,10,Tabasco,Depresión,98,250,503,865
2025,10,Tabasco,Parkinson,6,11,11,25
2025,10,Tabasco,Alzheimer,1,7,2,5
2025,10,Tamaulipas,Depresión,82,121,375,741
2025,10,Tamaulipas,Parkinson,13,36,38,75
2025,10,Tamaulipas,Alzheimer,4,5,12,33
2025,10,Tlaxcala,Depresión,29,56,195,225
2025,10,Tlaxcala,Parkinson,1,2,3,5
2025,10,Tlaxcala,Alzheimer,,,,2
2025,10,Veracruz,Depresión,157,284,857,1122
2025,10,Veracruz,Parkinson,20,77,69,148
2025,10,Veracruz,Alzheimer,,10,15,33
2025,10,Yucatán,Depresión,108,204,556,633
2025,10,Yucatán,Parkinson,1,14,11,17
2025,10,Yucatán,Alzheimer,,1,2,8
2025,10,Zacatecas,Depresión,35,69,254,388
2025,10,Zacatecas,Parkinson,,2,3,3
2025,10,Zacatecas,Alzheimer,,1,2,2
2025,12,Aguascalientes,Depresión,30,94,274,342
2025,12,Aguascalientes,Parkinson,,5,2,16
2025,12,Aguascalientes,Alzheimer,,4,1,6
2025,12,Baja California,Depresión,79,380,724,1194
2025,12,Baja California,Parkinson,2,13,7,39
2025,12,Baja California,Alzheimer,3,7,16,19
2025,12,Baja California Sur,Depresión,17,46,112,218
2025,12,Baja California Sur,Parkinson,4,10,5,20
2025,12,Baja California Sur,Alzheimer,,3,2,4
2025,12,Campeche,Depresión,36,119,259,318
2025,12,Campeche,Parkinson,1,17,11,31
2025,12,Campeche,Alzheimer,,5,3,7
2025,12,Coahuila,Depresión,53,167,422,561
2025,12,Coahuila,Parkinson,3,16,13,60
2025,12,Coahuila,Alzheimer,14,15,22,21
2025,12,Colima,Depresión,65,212,367,692
2025,12,Colima,Parkinson,4,32,24,77
2025,12,Colima,Alzheimer,1,4,4,14
2025,12,Chiapas,Depresión,60,165,577,754
2025,12,Chiapas,Parkinson,3,20,16,31
2025,12,Chiapas,Alzheimer,1,2,5,9
2025,12,Chihuahua,Depresión,135,407,1073,1918
2025,12,Chihuahua,Parkinson,10,51,59,132
2025,12,Chihuahua,Alzheimer,7,16,29,37
2025,12,Ciudad de México,Depresión,513,1343,3590,5222
2025,12,Ciudad de México,Parkinson,6,24,24,92
2025,12,Ciudad de México,Alzheimer,1,3,8,24
2025,12,Durango,Depresión,47,156,546,989
2025,12,Durango,Parkinson,,43,38,96
2025,12,Durango,Alzheimer,2,8,6,16
2025,12,Guanajuato,Depresión,126,274,983,1396
2025,12,Guanajuato,Parkinson,9,23,31,35
2025,12,Guanajuato,Alzheimer,,4,7,14
2025,12,Guerrero,Depresión,52,134,475,626
2025,12,Guerrero,Parkinson,3,22,10,30
2025,12,Guerrero,Alzheimer,2,2,4,3
2025,12,Hidalgo,Depresión,70,96,608,721
2025,12,Hidalgo,Parkinson,,6,11,19
2025,12,Hidalgo,Alzheimer,1,3,12,5
2025,12,Jalisco,Depresión,278,619,1393,2227
2025,12,Jalisco,Parkinson,19,86,89,162
2025,12,Jalisco,Alzheimer,1,20,29,31
2025,12,México,Depresión,204,684,1737,2502
2025,12,México,Parkinson,11,59,32,89
2025,12,México,Alzheimer,2,11,15,13
2025,12,Michoacán,Depresión,112,405,1065,1352
2025,12,Michoacán,Parkinson,6,62,49,92
2025,12,Michoacán,Alzheimer,2,11,11,24
2025,12,Morelos,Depresión,52,149,485,655
2025,12,Morelos,Parkinson,5,26,25,92
2025,12,Morelos,Alzheimer,,4,6,11
2025,12,Nayarit,Depresión,85,282,558,630
2025,12,Nayarit,Parkinson,,4,4,5
2025,12,Nayarit,Alzheimer,2,6,14,10
2025,12,Nuevo León,Depresión,144,360,965,1100
2025,12,Nuevo León,Parkinson,5,36,19,58
2025,12,Nuevo León,Alzheimer,6,12,15,17
2025,12,Oaxaca,Depresión,33,167,345,462
2025,12,Oaxaca,Parkinson,2,27,17,36
2025,12,Oaxaca,Alzheimer,1,8,11,31
2025,12,Puebla,Depresión,55,174,501,744
2025,12,Puebla,Parkinson,,14,13,26
2025,12,Puebla,Alzheimer,,8,3,4
2025,12,Querétaro,Depresión,40,70,238,317
2025,12,Querétaro,Parkinson,,4,3,17
2025,12,Querétaro,Alzheimer,,,1,5
2025,12,Quintana Roo,Depresión,25,80,214,449
2025,12,Quintana Roo,Parkinson,4,15,20,15
2025,12,Quintana Roo,Alzheimer,,1,5,5
2025,12,San Luis Potosí,Depresión,48,151,504,803
2025,12,San Luis Potosí,Parkinson,6,15,16,42
2025,12,San Luis Potosí,Alzheimer,1,,4,26
2025,12,Sinaloa,Depresión,103,275,687,1419
2025,12,Sinaloa,Parkinson,15,63,71,106
2025,12,Sinaloa,Alzheimer,2,17,17,46
2025,12,Sonora,Depresión,41,167,445,814
2025,12,Sonora,Parkinson,6,18,6,36
2025,12,Sonora,Alzheimer,,6,8,19
2025,12,Tabasco,Depresión,95,311,606,1081
2025,12,Tabasco,Parkinson,4,15,16,30
2025,12,Tabasco,Alzheimer,1,7,3,7
2025,12,Tamaulipas,Depresión,96,163,495,901
2025,12,Tamaulipas,Parkinson,14,51,46,92
2025,12,Tamaulipas,Alzheimer,3,8,16,40
2025,12,Tlaxcala,Depresión,30,71,248,334
2025,12,Tlaxcala,Parkinson,,3,3,8
2025,12,Tlaxcala,Alzheimer,,1,,2
2025,12,Veracruz,Depresión,159,358,1106,1416
2025,12,Veracruz,Parkinson,14,96,81,185
2025,12,Veracruz,Alzheimer,3,13,19,40
2025,12,Yucatán,Depresión,120,253,708,807
2025,12,Yucatán,Parkinson,3,16,12,22
2025,12,Yucatán,Alzheimer,1,1,3,13
2025,12,Zacatecas,Depresión,51,84,332,512
2025,12,Zacatecas,Parkinson,2,2,5,3
2025,12,Zacatecas,Alzheimer,,1,2,2
2025,13,Aguascalientes,Depresión,36,102,302,373
2025,13,Aguascalientes,Parkinson,1,5,3,19
2025,13,Aguascalientes,Alzheimer,1,5,1,6
2025,13,Baja California,Depresión,85,404,785,1288
2025,13,Baja California,Parkinson,1,13,8,40
2025,13,Baja California,Alzheimer,1,8,16,20
2025,13,Baja California Sur,Depresión,19,53,126,236
2025,13,Baja California Sur,Parkinson,2,13,6,22
2025,13,Baja California Sur,Alzheimer,,3,2,4
2025,13,Campeche,Depresión,24,125,277,348
2025,13,Campeche,Parkinson,2,18,12,33
2025,13,Campeche,Alzheimer,,5,3,7
2025,13,Coahuila,Depresión,42,181,452,590
2025,13,Coahuila,Parkinson,3,17,15,68
2025,13,Coahuila,Alzheimer,,15,22,25
2025,13,Colima,Depresión,46,222,403,739
2025,13,Colima,Parkinson,4,33,27,80
2025,13,Colima,Alzheimer,1,5,4,14
2025,13,Chiapas,Depresión,62,180,627,816
2025,13,Chiapas,Parkinson,3,21,18,35
2025,13,Chiapas,Alzheimer,,2,5,9
2025,13,Chihuahua,Depresión,99,438,1124,2072
2025,13,Chihuahua,Parkinson,4,51,60,143
2025,13,Chihuahua,Alzheimer,2,16,31,40
2025,13,Ciudad de México,Depresión,448,1491,3890,5670
